Om,H0,alpha,beta,chi2
0.3122669845690182,71.30126384213348,0.14369751011117948,3.0162511471632416,1456.8883791906399
0.20952215820749578,74.39488859793937,0.14369751011117948,3.0162511471632416,1505.7017227365745
0.4498028630181903,73.90202533773878,0.14369751011117948,3.0162511471632416,1487.523678816323
0.2750980006380064,71.40248412647153,0.14369751011117948,3.0162511471632416,1467.5487945529392
0.27183621518390316,75.93853822411268,0.14369751011117948,3.0162511471632416,1465.531547933375
0.3387176466477969,75.69201112583225,0.14369751011117948,3.0162511471632416,1454.4560558996516
0.41350804483052905,71.59312665779389,0.14369751011117948,3.0162511471632416,1469.646621656429
0.31420234201519937,72.65087292765956,0.14369751011117948,3.0162511471632416,1451.8668246375814
0.26220980020993645,75.3687276494852,0.14369751011117948,3.0162511471632416,1468.0580030032888
0.34146887579883856,72.43777505956315,0.14369751011117948,3.0162511471632416,1451.0502755958018
0.3207356375064324,75.72892310144783,0.14369751011117948,3.0162511471632416,1454.3469414300669
0.305768706755574,71.20244521825212,0.14369751011117948,3.0162511471632416,1458.6349420733168
0.44597073769605583,74.34413371378024,0.14369751011117948,3.0162511471632416,1486.5062121061874
0.44898756611714125,73.59703640270538,0.14369751011117948,3.0162511471632416,1486.3978106588313
0.34048595711439844,72.07710961918697,0.14369751011117948,3.0162511471632416,1451.9120578486709
0.21700098176795274,74.30675532092188,0.14369751011117948,3.0162511471632416,1498.5011730774802
0.3417293951207233,70.14526305710224,0.14369751011117948,3.0162511471632416,1461.4429669995768
0.43811803709572134,71.38521909609278,0.14369751011117948,3.0162511471632416,1481.501834970778
0.4314231326736714,71.56777317133722,0.14369751011117948,3.0162511471632416,1477.6817336770962
0.25387521235783067,70.70482244013554,0.14369751011117948,3.0162511471632416,1483.280807709533
0.2475298705075711,70.20376662661872,0.14369751011117948,3.0162511471632416,1491.425989027139
0.2380639637528925,72.11768504187879,0.14369751011117948,3.0162511471632416,1486.001543189428
0.4049460873530869,71.30964795992995,0.14369751011117948,3.0162511471632416,1467.2586941863574
0.3225137642473684,70.79720169730277,0.14369751011117948,3.0162511471632416,1458.2137950377787
0.28451164266481144,70.94386446623886,0.14369751011117948,3.0162511471632416,1466.3525071101792
0.28120179220992514,74.95759881376497,0.14369751011117948,3.0162511471632416,1459.4106006866632
0.268853310738597,70.5694172291164,0.14369751011117948,3.0162511471632416,1475.7555024388491
0.42065494352860205,74.34913135737115,0.14369751011117948,3.0162511471632416,1473.0590168645072
0.30241997318677627,70.32372652112954,0.14369751011117948,3.0162511471632416,1464.9247968390698
0.26100443391047023,70.24379206907895,0.14369751011117948,3.0162511471632416,1482.5155608321077
0.3776012015163196,72.65345820218461,0.14369751011117948,3.0162511471632416,1455.883455186289
0.3588636392229496,72.29111808801133,0.14369751011117948,3.0162511471632416,1452.887019451132
0.3788413886485238,73.27449111190798,0.14369751011117948,3.0162511471632416,1455.9053353315176
0.4054890286324663,74.2158584571208,0.14369751011117948,3.0162511471632416,1466.0103357965015
0.22530842864222986,71.85886429669716,0.14369751011117948,3.0162511471632416,1497.6689345018196
0.2004971853625362,71.16644409319844,0.14369751011117948,3.0162511471632416,1527.2364927162826
0.21264156028903855,74.93270086691479,0.14369751011117948,3.0162511471632416,1502.7556912207442
0.37669831478720295,70.99184161904202,0.14369751011117948,3.0162511471632416,1460.3956879950329
0.43362413506242836,74.79071642447146,0.14369751011117948,3.0162511471632416,1481.1389579654997
0.2827763455040917,73.5228812540533,0.14369751011117948,3.0162511471632416,1458.066291424277
0.3952985415986109,71.73621989971537,0.14369751011117948,3.0162511471632416,1462.6438039794582
0.38229612771716737,71.8855543840815,0.14369751011117948,3.0162511471632416,1458.4869786991912
0.44451539482147995,72.22377676764832,0.14369751011117948,3.0162511471632416,1483.281060382243
0.3176982703724255,73.54647836678322,0.14369751011117948,3.0162511471632416,1450.4376481990537
0.2415182418217235,75.8777606847049,0.14369751011117948,3.0162511471632416,1481.2154968199675
0.3913078501469356,71.90963811410619,0.14369751011117948,3.0162511471632416,1460.9514442829195
0.40470471600535984,75.65120747024928,0.14369751011117948,3.0162511471632416,1471.0175568885686
0.3768250189262288,71.23088111379673,0.14369751011117948,3.0162511471632416,1459.3818026371612
0.4157954183199448,70.67774870401841,0.14369751011117948,3.0162511471632416,1473.985580939958
0.29279564582997614,73.19268269188855,0.14369751011117948,3.0162511471632416,1455.3034384020318
0.3725787508058872,75.85888522425245,0.14369751011117948,3.0162511471632416,1460.9570626853788
0.26596215979076554,72.90918276899214,0.14369751011117948,3.0162511471632416,1466.057590854847
0.31161003648495944,74.79949036112744,0.14369751011117948,3.0162511471632416,1452.2679340923155
0.26062304228890454,72.83527799210053,0.14369751011117948,3.0162511471632416,1468.9841310053223
0.2386334181620363,75.10001087824914,0.14369751011117948,3.0162511471632416,1481.421086896603
0.2089883120004972,74.87644455833198,0.14369751011117948,3.0162511471632416,1506.3111334558541
0.3678560645480835,74.11715499895524,0.14369751011117948,3.0162511471632416,1454.0633286457726
0.4188182720693541,73.69246357566294,0.14369751011117948,3.0162511471632416,1470.7462994008479
0.27860485857781714,73.10885696290293,0.14369751011117948,3.0162511471632416,1460.1174456948795
0.3073088458619318,75.74055343054924,0.14369751011117948,3.0162511471632416,1455.5645390641373
0.2008867370756434,73.34427904896916,0.14369751011117948,3.0162511471632416,1516.3621761240227
0.3032136931328622,72.02282837042857,0.14369751011117948,3.0162511471632416,1455.5697025533607
0.2703305287705211,75.29330251782983,0.14369751011117948,3.0162511471632416,1464.2227818709773
0.34355000753115034,73.96020922377582,0.14369751011117948,3.0162511471632416,1450.33851221323
0.42712929571276553,73.34903803187606,0.14369751011117948,3.0162511471632416,1474.2544049278097
0.32653814228037814,74.09302345230971,0.14369751011117948,3.0162511471632416,1450.0888671547502
0.36888316497571544,72.09323269405806,0.14369751011117948,3.0162511471632416,1454.9696406252506
0.376370709951405,72.52511793564906,0.14369751011117948,3.0162511471632416,1455.7477337880782
0.23810797804368664,71.17356855975281,0.14369751011117948,3.0162511471632416,1491.0983269212734
0.2866426519529566,75.13012486440158,0.14369751011117948,3.0162511471632416,1458.0690764371145
0.228286387816249,73.99355244221874,0.14369751011117948,3.0162511471632416,1488.8401988637336
0.3101866509471476,74.94557041230127,0.14369751011117948,3.0162511471632416,1452.7645966643142
0.4218214204024359,71.90434341391456,0.14369751011117948,3.0162511471632416,1472.446737891624
0.3202335876843534,75.97262385920742,0.14369751011117948,3.0162511471632416,1455.3812324036405
0.3140382458047316,72.1432610447984,0.14369751011117948,3.0162511471632416,1453.2124386609614
0.2523308864488129,72.12227816579684,0.14369751011117948,3.0162511471632416,1476.1872969939839
0.27755432002176395,75.76381275674699,0.14369751011117948,3.0162511471632416,1462.7913117132653
0.4341498931337271,73.93038929314525,0.14369751011117948,3.0162511471632416,1478.7889384657235
0.2757488310655104,75.60065397041548,0.14369751011117948,3.0162511471632416,1462.922617397857
0.38284664638750404,73.7388513177993,0.14369751011117948,3.0162511471632416,1457.3034064340438
0.21053541622861896,71.47884883397988,0.14369751011117948,3.0162511471632416,1514.068180661945
0.2320784900236245,72.3444190457507,0.14369751011117948,3.0162511471632416,1489.7085555209378
0.27786947907622456,75.15347424524315,0.14369751011117948,3.0162511471632416,1460.9754182946526
0.4253552153400563,72.93677157543878,0.14369751011117948,3.0162511471632416,1473.1495766931648
0.25482291371976307,74.25387773758614,0.14369751011117948,3.0162511471632416,1470.4983493900022
0.381686152521252,70.99917259589517,0.14369751011117948,3.0162511471632416,1461.4962886125531
0.24188111672492252,72.3986116486,0.14369751011117948,3.0162511471632416,1482.0541748296257
0.3532105115295354,75.03674310408445,0.14369751011117948,3.0162511471632416,1453.633588154625
0.3467070576878203,75.64606202631296,0.14369751011117948,3.0162511471632416,1455.0136902336556
0.3554869752849181,71.94580398557196,0.14369751011117948,3.0162511471632416,1453.3348601553912
0.27156913041563263,71.03543691019443,0.14369751011117948,3.0162511471632416,1471.2834028844065
0.24052574923814574,70.14052503235678,0.14369751011117948,3.0162511471632416,1497.0828164386432
0.42162143728426205,70.76430673440385,0.14369751011117948,3.0162511471632416,1476.0093384299964
0.3423609843753706,75.01400736968026,0.14369751011117948,3.0162511471632416,1452.3253113086719
0.2530107924302345,72.73410371003315,0.14369751011117948,3.0162511471632416,1473.6089151570595
0.3033322632988589,71.74972886205745,0.14369751011117948,3.0162511471632416,1456.59399746005
0.21677287323130173,74.6539603697401,0.14369751011117948,3.0162511471632416,1498.7055629976776
0.31884402915059357,74.76067552555556,0.14369751011117948,3.0162511471632416,1451.5091837474893
0.30597269404574223,72.17296277939074,0.14369751011117948,3.0162511471632416,1454.4875742587749
0.23318155934334842,75.4082058643384,0.14369751011117948,3.0162511471632416,1485.897866854837
0.3110930837956358,72.77867399886532,0.14369751011117948,3.0162511471632416,1452.058523394528
0.35988308489817644,71.56738708555582,0.14369751011117948,3.0162511471632416,1455.1075553307967
0.43212261118335615,75.39853534812411,0.14369751011117948,3.0162511471632416,1483.0071376101644
0.37579629848988116,70.91770886709341,0.14369751011117948,3.0162511471632416,1460.5538719449542
0.32560882159243987,75.97566111564367,0.14369751011117948,3.0162511471632416,1455.2610047593416
0.3925127794652856,73.67951335877908,0.14369751011117948,3.0162511471632416,1460.2474851348943
0.2699838203377114,75.4920847864154,0.14369751011117948,3.0162511471632416,1464.8750380745378
0.36719539961122233,71.07301484448678,0.14369751011117948,3.0162511471632416,1458.2215064528148
0.20126554169961863,72.33466758725768,0.14369751011117948,3.0162511471632416,1519.5216187386088
0.21813778261238137,75.23950559580841,0.14369751011117948,3.0162511471632416,1497.974050909749
0.35606640911544574,75.0226053034029,0.14369751011117948,3.0162511471632416,1454.0285921476675
0.24813739359698994,75.23110689904433,0.14369751011117948,3.0162511471632416,1475.4370425981806
0.3721823965661786,71.68275489972248,0.14369751011117948,3.0162511471632416,1456.759985000496
0.35918831612595514,73.70570814948327,0.14369751011117948,3.0162511471632416,1451.9547424347672
0.2159166873519812,72.33759116594577,0.14369751011117948,3.0162511471632416,1504.0954579721902
0.2981241666486675,71.92464642076774,0.14369751011117948,3.0162511471632416,1457.1455262351665
0.35325054957673896,73.12076561963129,0.14369751011117948,3.0162511471632416,1451.0736387340892
0.37837040789583964,74.29031768476814,0.14369751011117948,3.0162511471632416,1456.9499565910285
0.4040210401316868,73.11110698477367,0.14369751011117948,3.0162511471632416,1463.9918540955136
0.2826107254162565,71.38298744794872,0.14369751011117948,3.0162511471632416,1464.5601038754592
0.4091790105636961,74.84495580175324,0.14369751011117948,3.0162511471632416,1469.4440510795366
0.2885636065014111,75.8667320767605,0.14369751011117948,3.0162511471632416,1459.7557711850866
0.20174671030000077,72.17727173483783,0.14369751011117948,3.0162511471632416,1519.7252964763009
0.35250147495925344,75.09551691375096,0.14369751011117948,3.0162511471632416,1453.719766542192
0.2604171492894831,75.18317663064694,0.14369751011117948,3.0162511471632416,1468.5328752747434
0.23109532549838194,71.56312744342874,0.14369751011117948,3.0162511471632416,1494.3286671262704
0.2645894525012035,74.23184276672343,0.14369751011117948,3.0162511471632416,1465.3874473227058
0.4069784995198513,75.63050321026782,0.14369751011117948,3.0162511471632416,1471.8863262850205
0.4285003270650455,74.43913564800678,0.14369751011117948,3.0162511471632416,1477.2123081839654
0.44042415596756024,70.18013058151939,0.14369751011117948,3.0162511471632416,1487.6511073933107
0.2757075907500628,73.62711539141311,0.14369751011117948,3.0162511471632416,1460.6241861598658
0.3139821770472624,74.67070850290297,0.14369751011117948,3.0162511471632416,1451.7495722204517
0.40063152570204597,73.70881949333337,0.14369751011117948,3.0162511471632416,1463.1699229748835
0.2794756721267611,70.17243906748848,0.14369751011117948,3.0162511471632416,1473.837618718822
0.2962857965782366,70.72101450065345,0.14369751011117948,3.0162511471632416,1463.8545183683268
0.25931862230741054,74.80973372554395,0.14369751011117948,3.0162511471632416,1468.4740496770241
0.34309182983793146,72.92832016571792,0.14369751011117948,3.0162511471632416,1450.3498455959184
0.3648166747063276,75.74786125262561,0.14369751011117948,3.0162511471632416,1458.5382021930263
0.2796098637716491,72.48988953555019,0.14369751011117948,3.0162511471632416,1461.175079467666
0.20605762912789108,74.93024958875083,0.14369751011117948,3.0162511471632416,1509.3343087195049
0.3839769533424925,70.21295524498417,0.14369751011117948,3.0162511471632416,1466.2705944721888
0.3541493223366476,75.04608838143749,0.14369751011117948,3.0162511471632416,1453.8028370063305
0.2547496964003402,75.1543462460679,0.14369751011117948,3.0162511471632416,1471.4592059469946
0.2786619187914427,72.17245497527777,0.14369751011117948,3.0162511471632416,1462.5963741550615
0.43927839731741936,71.85671224877964,0.14369751011117948,3.0162511471632416,1480.9977173201125
0.3575508862523215,75.45945266510124,0.14369751011117948,3.0162511471632416,1455.8471466986398
0.3488694390978462,74.66622834600685,0.14369751011117948,3.0162511471632416,1452.0358289742044
0.35992268436588587,73.5876923740803,0.14369751011117948,3.0162511471632416,1452.0014973722512
0.4386111336984393,72.61806958831578,0.14369751011117948,3.0162511471632416,1479.8462515365513
0.2849647683732487,75.47251971012912,0.14369751011117948,3.0162511471632416,1459.4647649181147
0.27022899402628886,74.48333258727374,0.14369751011117948,3.0162511471632416,1462.9572678234415
0.2941856200673061,72.50101546287594,0.14369751011117948,3.0162511471632416,1456.3095743953288
0.4002372735193069,72.98032079820845,0.14369751011117948,3.0162511471632416,1462.5746062147193
0.23023971859749398,70.59058993207898,0.14369751011117948,3.0162511471632416,1501.6622791601571
0.2517061744881711,74.86446999427399,0.14369751011117948,3.0162511471632416,1472.727627293195
0.2570613781195497,75.05021365073424,0.14369751011117948,3.0162511471632416,1470.020297997795
0.3590943477967534,72.13385344571256,0.14369751011117948,3.0162511471632416,1453.2789326264997
0.36039575615730957,71.85792240351117,0.14369751011117948,3.0162511471632416,1454.2114816004791
0.29297159584766114,71.51340492568758,0.14369751011117948,3.0162511471632416,1460.3640734289324
0.2690480681378151,71.04075231131675,0.14369751011117948,3.0162511471632416,1472.4757534239022
0.38866298282987877,75.68671070372547,0.14369751011117948,3.0162511471632416,1465.02756678199
0.20793164173745735,74.5542009222655,0.14369751011117948,3.0162511471632416,1507.2877300264727
0.3846844276870234,72.60043300562133,0.14369751011117948,3.0162511471632416,1457.7994564627822
0.25256849859271446,70.66102305472613,0.14369751011117948,3.0162511471632416,1484.4333461421566
0.42569426423695783,70.83662253015942,0.14369751011117948,3.0162511471632416,1477.4832233794093
0.303423311430633,74.25873050214581,0.14369751011117948,3.0162511471632416,1452.6750571502062
0.36057422583561094,71.21848623711796,0.14369751011117948,3.0162511471632416,1456.5946908571127
0.23024232744196052,72.08724379526375,0.14369751011117948,3.0162511471632416,1492.3255725564313
0.26347110211261304,75.74205475876474,0.14369751011117948,3.0162511471632416,1468.4805611928189
0.37515214858889007,73.48718742223912,0.14369751011117948,3.0162511471632416,1455.049332776426
0.3375888625830517,74.85008365501399,0.14369751011117948,3.0162511471632416,1451.5550296502386
0.3926193452411394,70.62328803163096,0.14369751011117948,3.0162511471632416,1466.222590023511
0.340850584940188,71.98231715396643,0.14369751011117948,3.0162511471632416,1452.2018243084065
0.3423327951830607,75.37364231604784,0.14369751011117948,3.0162511471632416,1453.5050177566825
0.4145647454323589,74.86277850555474,0.14369751011117948,3.0162511471632416,1471.9038983191624
0.3061724793264602,74.34069990413352,0.14369751011117948,3.0162511471632416,1452.2864002330712
0.423761179914376,73.52442921133236,0.14369751011117948,3.0162511471632416,1472.824256614268
0.29305381201124975,71.61364038303918,0.14369751011117948,3.0162511471632416,1459.8683377847221
0.28214855169251185,73.51288331336298,0.14369751011117948,3.0162511471632416,1458.2937531601121
0.39485531918494465,70.30455975127634,0.14369751011117948,3.0162511471632416,1468.6371859344786
0.20288659987408214,71.21376516274324,0.14369751011117948,3.0162511471632416,1524.1573070059883
0.24304802995970098,73.10959156353645,0.14369751011117948,3.0162511471632416,1479.0835196156436
0.21794143494694573,70.01186398608915,0.14369751011117948,3.0162511471632416,1518.0109450869775
0.3280262732522896,71.39336101148234,0.14369751011117948,3.0162511471632416,1454.6485314116394
0.357017750332149,70.9134881720523,0.14369751011117948,3.0162511471632416,1457.6198996307164
0.2025939864656268,72.0730766851749,0.14369751011117948,3.0162511471632416,1519.293382615219
0.24036588713508447,75.1501192660789,0.14369751011117948,3.0162511471632416,1480.3045265830892
0.2756353396489264,75.68451460478668,0.14369751011117948,3.0162511471632416,1463.2242349967767
0.2735565838071504,70.99035045987637,0.14369751011117948,3.0162511471632416,1470.6340480716692
0.22428317922363075,71.3864476681717,0.14369751011117948,3.0162511471632416,1501.2794134436128
0.24321186401263412,75.08126358030826,0.14369751011117948,3.0162511471632416,1478.2920068834146
0.4117629402430928,71.03605716405112,0.14369751011117948,3.0162511471632416,1470.8352973318829
0.375145285403501,74.44789866466272,0.14369751011117948,3.0162511471632416,1456.4496690914993
0.2740235956658367,70.5128707520928,0.14369751011117948,3.0162511471632416,1473.660029758399
0.2658518660790212,73.8898306046079,0.14369751011117948,3.0162511471632416,1464.7979791691987
0.22004980053833798,71.59420073534791,0.14369751011117948,3.0162511471632416,1503.9248048047468
0.28722648434949594,74.49736740771432,0.14369751011117948,3.0162511471632416,1456.7982136900557
0.29951737865691536,73.11623937921041,0.14369751011117948,3.0162511471632416,1453.71206163453
0.42604541409686125,71.07337011353867,0.14369751011117948,3.0162511471632416,1476.705574942543
0.38577892850380247,72.41337428445783,0.14369751011117948,3.0162511471632416,1458.3485400945117
0.3197884435872519,73.086117015538,0.14369751011117948,3.0162511471632416,1450.5514703565452
0.23371431719752,75.9758606128943,0.14369751011117948,3.0162511471632416,1486.9349836715123
0.3640404122520823,72.88217436657666,0.14369751011117948,3.0162511471632416,1452.815961527939
0.43400307819276207,70.90743808450978,0.14369751011117948,3.0162511471632416,1481.0735168161502
0.21951121300183846,73.33136674631666,0.14369751011117948,3.0162511471632416,1497.4412642224877
0.4121519419653571,71.32127540042222,0.14369751011117948,3.0162511471632416,1469.9387126055867
0.2450286388047894,75.27739373515993,0.14369751011117948,3.0162511471632416,1477.4608218151589
0.3753202335785155,75.00440900132438,0.14369751011117948,3.0162511471632416,1458.111200231324
0.24596400931085424,70.77188272775595,0.14369751011117948,3.0162511471632416,1488.0693467396861
0.350003388721826,73.53025178273305,0.14369751011117948,3.0162511471632416,1450.6529330178762
0.2594061460573058,74.17904339437679,0.14369751011117948,3.0162511471632416,1467.9888937893813
0.3354245155383182,71.50998690776763,0.14369751011117948,3.0162511471632416,1453.8636870420387
0.3500394672864193,73.75825080153733,0.14369751011117948,3.0162511471632416,1450.7614156049485
0.35463008127678586,72.77613163654144,0.14369751011117948,3.0162511471632416,1451.5354259264666
0.37069971945168645,72.89247217209027,0.14369751011117948,3.0162511471632416,1454.0932150268295
0.21725739384623563,73.3077433176209,0.14369751011117948,3.0162511471632416,1499.5898025223196
0.3758468509594842,73.42082469484038,0.14369751011117948,3.0162511471632416,1455.1886335139054
0.2386494310588534,74.25878835333326,0.14369751011117948,3.0162511471632416,1480.8080379929634
0.36925811328423164,72.71456716855111,0.14369751011117948,3.0162511471632416,1453.9589528118024
0.23100940355935215,74.33581365270781,0.14369751011117948,3.0162511471632416,1486.5165952666903
0.3198536776379388,72.91561341748148,0.14369751011117948,3.0162511471632416,1450.764258173306
0.29669210649545147,73.97689850397103,0.14369751011117948,3.0162511471632416,1453.9070327631187
0.4418365891608168,71.57865946948904,0.14369751011117948,3.0162511471632416,1482.926296973217
0.35770229143611415,73.2502084289352,0.14369751011117948,3.0162511471632416,1451.610414828129
0.2220514783128287,72.80797451344434,0.14369751011117948,3.0162511471632416,1496.5692388683758
0.3752216153594904,71.81317775709556,0.14369751011117948,3.0162511471632416,1457.001450612604
0.24853459981974582,70.37387200110204,0.14369751011117948,3.0162511471632416,1489.3258543518018
0.27153759067833916,73.06114838367212,0.14369751011117948,3.0162511471632416,1463.1310565370447
0.2946107601111605,70.0585303672486,0.14369751011117948,3.0162511471632416,1469.1583626861504
0.3940563600770998,72.33898152086724,0.14369751011117948,3.0162511471632416,1460.9681453372236
0.43602023469659756,72.22392941595295,0.14369751011117948,3.0162511471632416,1478.7699333552862
0.43108379421199594,73.80251951280042,0.14369751011117948,3.0162511471632416,1476.9185705108412
0.2426709079485032,75.9245736168448,0.14369751011117948,3.0162511471632416,1480.6048031789928
0.21510336934864496,75.14800719319065,0.14369751011117948,3.0162511471632416,1500.634703052535
0.40713325481987794,75.85050286726516,0.14369751011117948,3.0162511471632416,1473.1012326996458
0.2720545657078767,75.70562250601208,0.14369751011117948,3.0162511471632416,1464.6612752436358
0.34570652595573026,70.44467645054836,0.14369751011117948,3.0162511471632416,1459.5138345360967
0.4446568663090777,71.69168430471635,0.14369751011117948,3.0162511471632416,1484.181381331689
0.2466055013430176,71.78192548413976,0.14369751011117948,3.0162511471632416,1481.4699618435468
0.29371397296421375,70.42612327284662,0.14369751011117948,3.0162511471632416,1466.6471429685407
0.416899736536529,75.07990345889986,0.14369751011117948,3.0162511471632416,1473.8430262621632
0.3624951367695104,75.37197601705834,0.14369751011117948,3.0162511471632416,1456.440826857672
0.43438825168822315,73.62984399202293,0.14369751011117948,3.0162511471632416,1478.3263749071536
0.3579298287397084,75.34594556166427,0.14369751011117948,3.0162511471632416,1455.471900438865
0.2758924920102044,74.2862149831472,0.14369751011117948,3.0162511471632416,1460.4987860680649
0.40127715138062203,72.64332365887411,0.14369751011117948,3.0162511471632416,1463.099789442094
0.38981593873026943,70.89918637571496,0.14369751011117948,3.0162511471632416,1464.0711283073147
0.4334047352697159,75.75097999332277,0.14369751011117948,3.0162511471632416,1485.569348905763
0.31904173305325817,74.1536722031839,0.14369751011117948,3.0162511471632416,1450.5504519331962
0.32570982178357744,72.12510345376754,0.14369751011117948,3.0162511471632416,1452.0575644509856
0.28095577509041886,70.77160159498999,0.14369751011117948,3.0162511471632416,1468.8425806076702
0.26718958362663336,74.79381858403354,0.14369751011117948,3.0162511471632416,1464.6452882783458
0.44913195478532486,74.8120898661598,0.14369751011117948,3.0162511471632416,1490.0984529255309
0.4443138790609736,73.25805509306934,0.14369751011117948,3.0162511471632416,1483.221253542416
0.33241161575029454,75.99974254768054,0.14369751011117948,3.0162511471632416,1455.4670970667594
0.4387713955909591,72.31852182774612,0.14369751011117948,3.0162511471632416,1480.104873517686
0.28903886190161066,75.6523896979311,0.14369751011117948,3.0162511471632416,1458.8766464816251
0.4124985810186716,73.78157241072716,0.14369751011117948,3.0162511471632416,1468.071909106652
0.3587170394613338,74.41853432401335,0.14369751011117948,3.0162511471632416,1452.877254614071
0.37926652853491605,75.50246230646349,0.14369751011117948,3.0162511471632416,1461.1665886939913
0.3795507331010607,74.98690825928105,0.14369751011117948,3.0162511471632416,1459.2268804874418
0.35895716250156584,71.7320074124543,0.14369751011117948,3.0162511471632416,1454.4162936020189
0.41308200283002816,75.20340837231971,0.14369751011117948,3.0162511471632416,1472.599964423165
0.2980033126643107,73.23825246630693,0.14369751011117948,3.0162511471632416,1453.9110738748714
0.4122972377407724,70.2689731081613,0.14369751011117948,3.0162511471632416,1474.7412274251033
0.24585379098013715,74.04290766763577,0.14369751011117948,3.0162511471632416,1475.960521242967
0.24998985505001423,72.99818588452585,0.14369751011117948,3.0162511471632416,1474.7727812816536
0.3793358050980008,73.21974274167042,0.14369751011117948,3.0162511471632416,1456.0282152118689
0.3875324725818968,72.46915203322999,0.14369751011117948,3.0162511471632416,1458.7748826439881
0.42557526871689183,70.38451134118858,0.14369751011117948,3.0162511471632416,1479.5602581819621
0.268670726201182,71.0812801088264,0.14369751011117948,3.0162511471632416,1472.4127846940237
0.21401736309661065,74.53872760769504,0.14369751011117948,3.0162511471632416,1501.2743004414158
0.32686793135172365,71.40537259799227,0.14369751011117948,3.0162511471632416,1454.6707933366338
0.4188351163441981,73.76636015852256,0.14369751011117948,3.0162511471632416,1470.8751580539708
0.4428664634117134,73.251161580314,0.14369751011117948,3.0162511471632416,1482.4038823942399
0.41445657380118284,71.32839095783997,0.14369751011117948,3.0162511471632416,1470.8361049231128
0.3224891124181513,71.68342782060147,0.14369751011117948,3.0162511471632416,1453.8501932311658
0.41584555901775777,72.30140570496214,0.14369751011117948,3.0162511471632416,1469.1949093039857
0.253492730967259,75.28111836294065,0.14369751011117948,3.0162511471632416,1472.4081882016185
0.43029241280871466,75.6478371017162,0.14369751011117948,3.0162511471632416,1483.307060109321
0.34171149025451186,72.32053288824267,0.14369751011117948,3.0162511471632416,1451.3189440262877
0.2973408964505255,70.27690579671271,0.14369751011117948,3.0162511471632416,1466.6460083781317
0.34541029554108044,73.60539020907876,0.14369751011117948,3.0162511471632416,1450.2510647182885
0.39600205246679876,72.50545482372209,0.14369751011117948,3.0162511471632416,1461.389642000554
0.26003037819119157,72.9538917887772,0.14369751011117948,3.0162511471632416,1469.0136476795597
0.22546995069218398,72.65170254819331,0.14369751011117948,3.0162511471632416,1494.07782452451
0.38328002591554533,73.92744133929801,0.14369751011117948,3.0162511471632416,1457.6779044448583
0.43811724158323073,71.8266407072018,0.14369751011117948,3.0162511471632416,1480.451520588492
0.3592445229935599,75.35578832048478,0.14369751011117948,3.0162511471632416,1455.7474977697264
0.23564586352255618,72.52749607694322,0.14369751011117948,3.0162511471632416,1486.1964467424134
0.36084634236426416,72.04996852009026,0.14369751011117948,3.0162511471632416,1453.7362967328502
0.22915802404522087,75.53766991401915,0.14369751011117948,3.0162511471632416,1489.2429421443235
0.275881188254978,72.14885744780186,0.14369751011117948,3.0162511471632416,1463.8275936386976
0.20789942529974162,70.4984379939724,0.14369751011117948,3.0162511471632416,1524.1052993122426
0.32187540602197506,70.9320163808388,0.14369751011117948,3.0162511471632416,1457.5078329684418
0.2803385463769753,74.28576997605988,0.14369751011117948,3.0162511471632416,1458.8498749096077
0.22438047246134926,73.37395307743255,0.14369751011117948,3.0162511471632416,1493.006769926407
0.27725682557066295,73.20770284357856,0.14369751011117948,3.0162511471632416,1460.4826587673826
0.36189252985404075,70.49194662311979,0.14369751011117948,3.0162511471632416,1460.5101352633567
0.2722703888751177,70.9844572320878,0.14369751011117948,3.0162511471632416,1471.2699896414047
0.23576802934823252,72.37728676089066,0.14369751011117948,3.0162511471632416,1486.667608767035
0.33619936625644464,72.68803411959587,0.14369751011117948,3.0162511471632416,1450.4564546624974
0.3883068176466208,72.25949299706534,0.14369751011117948,3.0162511471632416,1459.3247522638353
0.40753533905161454,73.01646549642665,0.14369751011117948,3.0162511471632416,1465.3504791679527
0.31802427827828594,74.40129021803041,0.14369751011117948,3.0162511471632416,1450.9299320993198
0.3777681052309301,73.81422601311382,0.14369751011117948,3.0162511471632416,1455.9948397575395
0.40833193711102556,73.66771265066303,0.14369751011117948,3.0162511471632416,1466.143280055724
0.3682223076429314,73.34667290356697,0.14369751011117948,3.0162511471632416,1453.4478214606504
0.3318178512708266,71.20556959344096,0.14369751011117948,3.0162511471632416,1455.3309519802276
0.21498484178522573,73.62781894677273,0.14369751011117948,3.0162511471632416,1501.1044880253194
0.2725085936489567,70.95073649139069,0.14369751011117948,3.0162511471632416,1471.371553739259
0.27995378936143167,74.27748916037874,0.14369751011117948,3.0162511471632416,1458.981305977768
0.29875281273351983,72.71372509727978,0.14369751011117948,3.0162511471632416,1454.608030702882
0.4377231758260782,73.4887636917051,0.14369751011117948,3.0162511471632416,1479.883127995406
0.25221883558821073,75.17676754309046,0.14369751011117948,3.0162511471632416,1472.923413118534
0.3353887277518235,72.23858375170954,0.14369751011117948,3.0162511471632416,1451.4115681631747
0.4478045266735551,70.59857481773608,0.14369751011117948,3.0162511471632416,1489.4283797313556
0.3546986401951645,75.34838203679175,0.14369751011117948,3.0162511471632416,1454.937659263586
0.2522276809195454,72.1899027262457,0.14369751011117948,3.0162511471632416,1475.973709601641
